#{"t_start": 1658865452.5116673, "env_id": "DeepRMSCA-v0"}
r,l,t,service_blocking_rate_since_reset,bit_rate_blocking_rate_since_reset
48,50,334.653133,0.02,0.022694210066918824
48,50,334.899189,0.02,0.020550015110305228
46,50,335.137243,0.04,0.022110552763819097
48,50,335.418245,0.02,0.011235955056179775
44,50,335.669302,0.06,0.0646510131875201
46,50,335.931362,0.04,0.02751699579151829
42,50,336.410286,0.08,0.05515587529976019
50,50,336.737361,0.0,0.0
44,50,337.016425,0.06,0.047818499127399654
48,50,337.30149,0.02,0.011674449633088725
44,50,337.561551,0.06,0.06437768240343347
44,50,337.833617,0.06,0.0475
50,50,338.104682,0.0,0.0
50,50,338.370743,0.0,0.0
46,50,338.614805,0.04,0.05384087791495199
40,50,338.877864,0.1,0.1140625
48,50,339.137924,0.02,0.009863945578231292
48,50,339.416988,0.02,0.009207497533706017
48,50,339.669045,0.02,0.020791221484262202
48,50,339.926611,0.02,0.030918176139912556
50,50,340.175668,0.0,0.0
44,50,340.438729,0.06,0.04286164513079105
48,50,340.700794,0.02,0.018315018315018316
50,50,341.029869,0.0,0.0
42,50,341.292928,0.08,0.055029043106083766
48,50,341.596622,0.02,0.023204766384446535
50,50,342.168755,0.0,0.0
48,50,342.491829,0.02,0.008880431335236283
36,50,342.799908,0.14,0.15518882894319264
50,50,343.135984,0.0,0.0
46,50,343.446054,0.04,0.04131455399061033
48,50,343.769135,0.02,0.023310711124225437
46,50,344.046197,0.04,0.034722222222222224
48,50,344.368275,0.02,0.0216932811087677
44,50,344.642335,0.06,0.05348557692307692
48,50,344.969409,0.02,0.01811367895065584
44,50,345.258974,0.06,0.05596269153897402
48,50,345.584281,0.02,0.029320024953212728
42,50,345.861343,0.08,0.08299276956931782
48,50,346.185418,0.02,0.011699707507312317
44,50,346.456487,0.06,0.05501719287277274
44,50,346.773558,0.06,0.07277369932971593
48,50,347.062625,0.02,0.011748445058742226
46,50,347.372701,0.04,0.04896817068905212
50,50,347.634761,0.0,0.0
44,50,347.910825,0.06,0.07259354013431404
42,50,348.169883,0.08,0.07944514501891552
44,50,348.662997,0.06,0.06154326772883474
44,50,348.929058,0.06,0.0528146742567995
44,50,349.262134,0.06,0.058673469387755105
50,50,349.533196,0.0,0.0
48,50,349.823261,0.02,0.027249683143219267
48,50,350.085322,0.02,0.026248399487836107
48,50,350.384391,0.02,0.022711390635918937
48,50,350.666455,0.02,0.024039962535123322
46,50,350.983536,0.04,0.034342803621604745
46,50,351.286961,0.04,0.046359676415681395
44,50,351.618036,0.06,0.05278592375366569
50,50,351.884103,0.0,0.0
46,50,352.176169,0.04,0.04247460757156048
50,50,352.431736,0.0,0.0
40,50,352.720802,0.1,0.12919986144786977
50,50,352.984865,0.0,0.0
48,50,353.279829,0.02,0.013552758954501452
44,50,353.54689,0.06,0.060742070616397366
46,50,353.821954,0.04,0.050292018170019465
46,50,354.071013,0.04,0.035668789808917196
48,50,354.546122,0.02,0.023756731073804244
50,50,354.808182,0.0,0.0
44,50,355.099248,0.06,0.053976365378473334
44,50,355.370311,0.06,0.0711835334476844
46,50,355.688384,0.04,0.04015056461731493
46,50,356.005456,0.04,0.03552803129074315
44,50,356.344533,0.06,0.04735202492211838
46,50,356.624598,0.04,0.060353130016051366
50,50,356.93167,0.0,0.0
38,50,357.233746,0.12,0.10258868648130393
38,50,357.608338,0.12,0.10406553398058252
40,50,357.867397,0.1,0.07540335857754363
46,50,358.160464,0.04,0.04193758127438232
48,50,358.428857,0.02,0.008489993935718617
46,50,358.714188,0.04,0.033426183844011144
48,50,358.981757,0.02,0.015761234071093227
44,50,359.284828,0.06,0.049924357034795766
50,50,359.578896,0.0,0.0
42,50,359.873534,0.08,0.08809598989580045
44,50,360.139104,0.06,0.05348908699661851
44,50,360.424173,0.06,0.050613014775227914
42,50,360.875271,0.08,0.09802102659245517
46,50,361.181342,0.04,0.04407135362014691
48,50,361.465409,0.02,0.010467980295566502
46,50,361.787482,0.04,0.058227019954203464
50,50,362.117556,0.0,0.0
46,50,362.460648,0.04,0.04638854296388543
42,50,362.787382,0.08,0.07304075235109718
46,50,363.131971,0.04,0.050068587105624146
50,50,363.446043,0.0,0.0
50,50,363.826128,0.0,0.0
42,50,364.116195,0.08,0.06414848583523282
44,50,364.450287,0.06,0.04752851711026616
42,50,364.817379,0.08,0.07856308411214953
50,50,365.200466,0.0,0.0
44,50,365.533542,0.06,0.06215243702976775
46,50,365.857125,0.04,0.04923076923076923
46,50,366.1842,0.04,0.02017783857729138
50,50,366.503277,0.0,0.0
44,50,366.77534,0.06,0.07117890054019702
44,50,367.062407,0.06,0.06455951580363148
48,50,367.600531,0.02,0.014066895904970303
46,50,367.933605,0.04,0.03931285100759828
46,50,368.198666,0.04,0.04029899252518687
46,50,368.491734,0.04,0.03131782945736434
46,50,368.764795,0.04,0.0478330658105939
46,50,369.064867,0.04,0.038331071913161464
44,50,369.329856,0.06,0.04514824797843666
38,50,369.613426,0.12,0.13579493439121149
50,50,369.909493,0.0,0.0
48,50,370.227567,0.02,0.009762050030506406
50,50,370.494629,0.0,0.0
44,50,370.771691,0.06,0.07681515257804279
50,50,371.054755,0.0,0.0
46,50,371.354446,0.04,0.060616556979563564
46,50,371.629509,0.04,0.027202472952086554
50,50,371.928577,0.0,0.0
50,50,372.214644,0.0,0.0
42,50,372.508218,0.08,0.053611556982343496
48,50,372.78828,0.02,0.00943089430894309
48,50,373.084349,0.02,0.008403361344537815
50,50,373.340446,0.0,0.0
44,50,373.832563,0.06,0.06253740275284261
44,50,374.087365,0.06,0.04340836012861737
44,50,374.385433,0.06,0.05668934240362812
44,50,374.642495,0.06,0.051911718992850485
48,50,374.964569,0.02,0.01564995209198339
50,50,375.246632,0.0,0.0
50,50,375.550428,0.0,0.0
48,50,375.824506,0.02,0.02217741935483871
44,50,376.509664,0.06,0.042997542997543
44,50,376.776729,0.06,0.06340454858718125
48,50,377.088802,0.02,0.022829678582156804
40,50,377.358862,0.1,0.09207571382739814
42,50,377.654008,0.08,0.07257810034711265
46,50,377.940073,0.04,0.04208860759493671
46,50,378.255145,0.04,0.03922214897824654
46,50,378.557274,0.04,0.044064452482735945
48,50,378.855342,0.02,0.025477707006369428
48,50,379.135617,0.02,0.01938610662358643
48,50,379.431689,0.02,0.015067147068457255
48,50,379.692254,0.02,0.01018832973139858
46,50,380.24038,0.04,0.03367633302151544
46,50,380.537453,0.04,0.03026358607224211
40,50,380.849525,0.1,0.11828687967369136
50,50,381.195607,0.0,0.0
44,50,381.577205,0.06,0.06865371734762224
44,50,381.865271,0.06,0.07512626262626262
50,50,382.167155,0.0,0.0
48,50,382.433218,0.02,0.014088916718847839
48,50,382.725286,0.02,0.01379892987890735
46,50,382.989346,0.04,0.03300913645741232
46,50,383.273634,0.04,0.052126638951071315
48,50,383.531693,0.02,0.02604010775217001
48,50,383.838764,0.02,0.011367550809507406
46,50,384.108829,0.04,0.030570438071225968
44,50,384.401899,0.06,0.06186953597848016
44,50,384.67396,0.06,0.05405405405405406
48,50,384.971445,0.02,0.02091503267973856
48,50,385.236732,0.02,0.010836845273931367
48,50,385.524805,0.02,0.00922509225092251
42,50,385.774862,0.08,0.054637865311308764
50,50,386.062927,0.0,0.0
48,50,386.531036,0.02,0.02429514097180564
46,50,386.827103,0.04,0.04073856975381008
44,50,387.087476,0.06,0.07293035479632064
48,50,387.369937,0.02,0.021016949152542375
48,50,387.641999,0.02,0.011690363349131122
44,50,387.929063,0.06,0.07251047373509507
40,50,388.188124,0.1,0.08868393047179851
44,50,388.463186,0.06,0.06916329284750337
46,50,388.716244,0.04,0.035725007505253675
48,50,389.011049,0.02,0.013930950938824955
46,50,389.283112,0.04,0.03246533648968549
42,50,389.593182,0.08,0.05936227951153324
48,50,389.880248,0.02,0.008185985592665358
46,50,390.251316,0.04,0.05031035609278014
50,50,390.528379,0.0,0.0
48,50,390.803442,0.02,0.03166986564299424
50,50,391.078505,0.0,0.0
44,50,391.374572,0.06,0.0407098121085595
46,50,391.641634,0.04,0.024516129032258065
48,50,391.955706,0.02,0.009904371584699454
46,50,392.509833,0.04,0.028783658310120707
46,50,392.830907,0.04,0.027726432532347505
42,50,393.141978,0.08,0.061533704390847245
46,50,393.467562,0.04,0.03590101080515859
44,50,393.76163,0.06,0.05268389662027833
46,50,394.053696,0.04,0.021612349914236707
50,50,394.33676,0.0,0.0
48,50,394.612823,0.02,0.011494252873563218
48,50,394.88289,0.02,0.010604113110539846
46,50,395.19296,0.04,0.043859649122807015
50,50,395.462021,0.0,0.0
50,50,395.772811,0.0,0.0
46,50,396.048946,0.04,0.02458471760797342
46,50,396.383021,0.04,0.020583717357910907
48,50,396.680947,0.02,0.0286466908133026
44,50,397.017027,0.06,0.07579298831385643
42,50,397.303093,0.08,0.06257901390644753
48,50,397.634169,0.02,0.007893139040680024
48,50,397.922234,0.02,0.0165491878639289
46,50,398.262313,0.04,0.038914323086984955
42,50,398.559383,0.08,0.05298683766452919
42,50,399.071499,0.08,0.08260577568838147
44,50,399.336941,0.06,0.03702490170380079
46,50,399.686021,0.04,0.058174523570712136
44,50,399.963589,0.06,0.06554878048780488
48,50,400.250654,0.02,0.025633106856084
48,50,400.512714,0.02,0.022108298622236462
46,50,400.805781,0.04,0.03953922789539228
48,50,401.056838,0.02,0.01718420259270425
44,50,401.343904,0.06,0.07057211373758136
46,50,401.594164,0.04,0.03724569640062598
40,50,401.942244,0.1,0.08090503942406582
46,50,402.401349,0.04,0.04514948139109213
46,50,402.85797,0.04,0.048414023372287146
48,50,403.252054,0.02,0.01279317697228145
48,50,403.636142,0.02,0.020337922403003753
42,50,403.981956,0.08,0.06651147322913202
42,50,404.30503,0.08,0.08415683774306662
46,50,404.576092,0.04,0.05451807228915663
40,50,404.848154,0.1,0.09914320685434516
50,50,405.106215,0.0,0.0
46,50,405.541313,0.04,0.036011080332409975
46,50,405.80538,0.04,0.052019386106623586
44,50,406.063444,0.06,0.047470331043098064
44,50,406.310499,0.06,0.05159860715416271
46,50,406.555556,0.04,0.033082214215525714
46,50,406.788614,0.04,0.04298486932599725
48,50,407.03367,0.02,0.013875123885034688
44,50,407.255721,0.06,0.0744138634046891
48,50,407.505782,0.02,0.023101265822784812
44,50,407.740345,0.06,0.06063432835820896
46,50,408.005404,0.04,0.032719186785260486
46,50,408.246459,0.04,0.035818951481602086
48,50,408.504521,0.02,0.02157567832625041
48,50,408.745577,0.02,0.024886877828054297
50,50,409.012637,0.0,0.0
42,50,409.261696,0.08,0.08475628686743247
38,50,409.510659,0.12,0.10253937640630023
48,50,409.760717,0.02,0.017672557519173057
42,50,409.999771,0.08,0.06875
44,50,410.231828,0.06,0.0499664654594232
50,50,410.48618,0.0,0.0
46,50,410.914278,0.04,0.03704866562009419
46,50,411.177338,0.04,0.04509283819628647
48,50,411.425394,0.02,0.011953444479396037
44,50,411.673451,0.06,0.04421246545901136
46,50,411.902503,0.04,0.02267979707549985
46,50,412.159506,0.04,0.03750884642604388
48,50,412.385558,0.02,0.01313260730301089
48,50,412.634615,0.02,0.015030380556443877
48,50,412.878671,0.02,0.008380824673147838
48,50,413.132733,0.02,0.023309258043335522
38,50,413.363787,0.12,0.12007684918347743
44,50,413.627849,0.06,0.061116617112652795
50,50,413.865581,0.0,0.0
50,50,414.142706,0.0,0.0
46,50,414.380265,0.04,0.032612312811980036
46,50,414.631325,0.04,0.04465088402756967
50,50,414.886383,0.0,0.0
48,50,415.172451,0.02,0.017862838915470493
50,50,415.415508,0.0,0.0
44,50,415.690571,0.06,0.04381988516168027
50,50,416.132676,0.0,0.0
44,50,416.397835,0.06,0.03803131991051454
46,50,416.642891,0.04,0.044040652910378814
48,50,416.917954,0.02,0.009345794392523364
50,50,417.165011,0.0,0.0
46,50,417.461079,0.04,0.02603174603174603
48,50,417.700134,0.02,0.019715859669469413
44,50,417.94519,0.06,0.045837546343107514
48,50,418.207253,0.02,0.017139295730757245
46,50,418.469322,0.04,0.02553663952627683
48,50,418.707381,0.02,0.02859750532400365
40,50,418.978455,0.1,0.11366498740554157
50,50,419.26052,0.0,0.0
48,50,419.522578,0.02,0.009358752166377816
48,50,419.765637,0.02,0.019865319865319864
48,50,420.024696,0.02,0.011482607227288078
40,50,420.25675,0.1,0.09611829944547134
44,50,420.504053,0.06,0.049407783417935704
46,50,420.743113,0.04,0.03065134099616858
50,50,420.998171,0.0,0.0
46,50,421.239226,0.04,0.03749191984486102
46,50,421.676316,0.04,0.031575623618566466
42,50,421.909369,0.08,0.08775442108775443
46,50,422.212439,0.04,0.03564608529598982
44,50,422.443491,0.06,0.0567699836867863
46,50,422.697054,0.04,0.03342366757000903
46,50,422.951343,0.04,0.037405026300409115
46,50,423.200398,0.04,0.050096961861667746
46,50,423.434452,0.04,0.038339579129432116
46,50,423.679508,0.04,0.03459219295461758
48,50,423.921067,0.02,0.02124877410918601
42,50,424.182128,0.08,0.09396751740139211
44,50,424.444187,0.06,0.05415918611609814
50,50,424.699248,0.0,0.0
48,50,424.945305,0.02,0.017422748191978962
48,50,425.205364,0.02,0.023540489642184557
46,50,425.443104,0.04,0.03594559585492228
46,50,425.700162,0.04,0.0248565965583174
44,50,425.947725,0.06,0.08280447265034754
46,50,426.205784,0.04,0.036709275647328746
50,50,426.446838,0.0,0.0
48,50,426.887945,0.02,0.014553014553014554
48,50,427.146003,0.02,0.016169942929613188
46,50,427.419067,0.04,0.02260981912144703
50,50,427.661122,0.0,0.0
48,50,427.915181,0.02,0.022565320665083134
46,50,428.168244,0.04,0.03577235772357724
48,50,428.422296,0.02,0.009427374301675978
46,50,428.649351,0.04,0.03488372093023256
46,50,428.907918,0.04,0.04447151995126409
48,50,429.162977,0.02,0.012903225806451613
48,50,429.42304,0.02,0.01091362644215778
46,50,429.659096,0.04,0.04887459807073955
48,50,429.912165,0.02,0.024348422496570644
48,50,430.179226,0.02,0.01406799531066823
46,50,430.446291,0.04,0.044569993722536096
48,50,430.722354,0.02,0.027017543859649124
46,50,431.000418,0.04,0.026053393374075265
44,50,431.238472,0.06,0.06320610687022901
46,50,431.499412,0.04,0.04831864185439112
40,50,431.731973,0.1,0.06780238500851789
48,50,432.189079,0.02,0.015281757402101241
44,50,432.431133,0.06,0.05430140329469189
48,50,432.693196,0.02,0.00865533230293663
44,50,432.936252,0.06,0.060615989515072084
46,50,433.200314,0.04,0.054078826764436295
46,50,433.445371,0.04,0.02470623681831877
44,50,433.713432,0.06,0.05979173664763184
44,50,433.958489,0.06,0.06252035167697818
50,50,434.220551,0.0,0.0
48,50,434.47861,0.02,0.010552451893234015
48,50,434.742671,0.02,0.01186161449752883
40,50,435.007533,0.1,0.09412806137503689
44,50,435.266596,0.06,0.05281358063502043
50,50,435.530657,0.0,0.0
42,50,435.79172,0.08,0.0795868772782503
48,50,436.032959,0.02,0.01046290424857324
48,50,436.297526,0.02,0.015773907328294447
48,50,436.542582,0.02,0.01447562776957164
46,50,436.79564,0.04,0.03779732811990877
50,50,437.046697,0.0,0.0
46,50,437.340767,0.04,0.053069053708439895
48,50,437.826893,0.02,0.016689847009735744
42,50,438.148217,0.08,0.06066873491899345
48,50,438.455288,0.02,0.010500525026251312
46,50,438.743353,0.04,0.039166925707180604
42,50,438.99324,0.08,0.06639703404111898
48,50,439.272812,0.02,0.03194993412384717
48,50,439.531873,0.02,0.027018728891618052
48,50,439.856369,0.02,0.011780104712041885
50,50,440.122436,0.0,0.0
50,50,440.407508,0.0,0.0
46,50,440.681569,0.04,0.03615960099750624
50,50,441.013648,0.0,0.0
50,50,441.327224,0.0,0.0
46,50,441.649297,0.04,0.05675923100396704
48,50,441.925359,0.02,0.0282077743378053
48,50,442.246443,0.02,0.011526479750778817
48,50,442.561513,0.02,0.017509727626459144
46,50,442.893597,0.04,0.05942492012779553
48,50,443.169811,0.02,0.01056338028169014
50,50,443.419377,0.0,0.0
50,50,443.826469,0.0,0.0
42,50,444.082529,0.08,0.05115089514066496
50,50,444.33059,0.0,0.0
50,50,444.626657,0.0,0.0
44,50,444.887717,0.06,0.049985298441634816
50,50,445.1756,0.0,0.0
48,50,445.452662,0.02,0.015703517587939697
48,50,445.719897,0.02,0.010739856801909307
48,50,445.985957,0.02,0.01568627450980392
46,50,446.270022,0.04,0.039258114374034
48,50,446.512676,0.02,0.020534550195567144
48,50,446.798742,0.02,0.014193150262264732
48,50,447.069804,0.02,0.010501355013550135
50,50,447.350868,0.0,0.0
48,50,447.641935,0.02,0.01626545217957059
50,50,447.939003,0.0,0.0
50,50,448.230069,0.0,0.0
46,50,448.560145,0.04,0.04883720930232558
46,50,448.853098,0.04,0.06484517304189436
50,50,449.167171,0.0,0.0
46,50,449.515251,0.04,0.03326011923438971
46,50,450.098389,0.04,0.03140096618357488
50,50,450.403459,0.0,0.0
50,50,450.72916,0.0,0.0
42,50,451.009224,0.08,0.06700379266750948
48,50,451.3143,0.02,0.02120141342756184
44,50,451.591369,0.06,0.05693828844186839
50,50,451.926444,0.0,0.0
46,50,452.215511,0.04,0.03007280785058563
46,50,452.486578,0.04,0.035931790499390985
40,50,452.744637,0.1,0.0810009878169246
48,50,453.046707,0.02,0.010889856876166771
50,50,453.33978,0.0,0.0
48,50,453.626446,0.02,0.00792393026941363
42,50,453.877503,0.08,0.0793698879127537
46,50,454.138563,0.04,0.03849570624814924
50,50,454.37162,0.0,0.0
50,50,454.636685,0.0,0.0
48,50,454.893744,0.02,0.014236001265422335
48,50,455.213412,0.02,0.026455026455026454
46,50,455.494475,0.04,0.03466583385384135
48,50,456.038604,0.02,0.012009087958455048
50,50,456.38968,0.0,0.0
46,50,456.696753,0.04,0.0329073482428115
46,50,457.051835,0.04,0.04565772669220945
46,50,457.396914,0.04,0.04100069492703266
48,50,457.65597,0.02,0.017909475740801043
48,50,457.962039,0.02,0.02540272614622057
48,50,458.220101,0.02,0.01187937861711849
46,50,458.467263,0.04,0.026420079260237782
40,50,458.697317,0.1,0.0776129699896516
50,50,458.943372,0.0,0.0
42,50,459.173429,0.08,0.08767027593433462
50,50,459.426483,0.0,0.0
44,50,459.650534,0.06,0.05236907730673317
48,50,459.916892,0.02,0.031545741324921134
44,50,460.175949,0.06,0.0632640586797066
50,50,460.458519,0.0,0.0
46,50,460.696574,0.04,0.040101041995579415
50,50,460.962634,0.0,0.0
46,50,461.198271,0.04,0.02959183673469388
46,50,461.45433,0.04,0.02494403581707707
48,50,461.943697,0.02,0.02003434459072696
46,50,462.273774,0.04,0.03085073231536304
48,50,462.563839,0.02,0.009810554803788904
48,50,462.852906,0.02,0.029392764857881136
46,50,463.111965,0.04,0.038546603475513426
48,50,463.416035,0.02,0.02121595946801773
50,50,463.681096,0.0,0.0
50,50,464.012171,0.0,0.0
48,50,464.278236,0.02,0.02270606531881804
48,50,464.586813,0.02,0.016563146997929608
46,50,464.846873,0.04,0.030524220305242204
48,50,465.134945,0.02,0.016194331983805668
46,50,465.391007,0.04,0.04949874686716792
46,50,465.698078,0.04,0.03032258064516129
50,50,465.972139,0.0,0.0
48,50,466.254809,0.02,0.019496632399858205
48,50,466.523377,0.02,0.013509166934705693
48,50,466.811442,0.02,0.019822282980177717
44,50,467.0615,0.06,0.04712207463630613
48,50,467.311133,0.02,0.019007731958762885
50,50,467.727228,0.0,0.0
42,50,467.979791,0.08,0.09443339960238568
50,50,468.227849,0.0,0.0
46,50,468.522917,0.04,0.026867627785058978
48,50,468.817385,0.02,0.01592920353982301
48,50,469.131458,0.02,0.028051327961802448
50,50,469.412522,0.0,0.0
44,50,469.722591,0.06,0.05553602811950791
46,50,470.011658,0.04,0.04040404040404041
48,50,470.279719,0.02,0.02724252491694352
48,50,470.54177,0.02,0.012591119946984758
46,50,470.793828,0.04,0.0171606864274571
50,50,471.045885,0.0,0.0
50,50,471.303944,0.0,0.0
48,50,471.568005,0.02,0.01592863969417012
42,50,471.876075,0.08,0.051375538614517734
50,50,472.130133,0.0,0.0
44,50,472.383193,0.06,0.05664778407197601
42,50,472.614246,0.08,0.06791569086651054
48,50,472.870305,0.02,0.015793251974156496
48,50,473.104359,0.02,0.014303877940241577
40,50,473.516457,0.1,0.09584367245657568
46,50,473.743508,0.04,0.03561387066541706
46,50,473.99257,0.04,0.0370843989769821
48,50,474.233628,0.02,0.02502606882168926
44,50,474.47319,0.06,0.024901305800182204
44,50,474.698241,0.06,0.06047865459249677
46,50,474.943297,0.04,0.03379520108144644
48,50,475.181356,0.02,0.014170692431561997
48,50,475.452418,0.02,0.019661952397378408
48,50,475.715478,0.02,0.013019000703729768
48,50,475.987541,0.02,0.012483130904183536
48,50,476.240602,0.02,0.011356045424181697
46,50,476.485659,0.04,0.037990985189954925
44,50,476.715712,0.06,0.05071770334928229
48,50,476.961771,0.02,0.030866246266179887
46,50,477.193828,0.04,0.03173076923076923
46,50,477.436884,0.04,0.0267188009123493
50,50,477.672941,0.0,0.0
46,50,477.922001,0.04,0.04190533614712089
50,50,478.158562,0.0,0.0
50,50,478.566655,0.0,0.0
48,50,478.807709,0.02,0.03048780487804878
46,50,479.080772,0.04,0.04788639365918098
50,50,479.320827,0.0,0.0
48,50,479.578886,0.02,0.01823607427055703
48,50,479.832944,0.02,0.00808015513897867
44,50,480.146022,0.06,0.05479023168440827
46,50,480.395079,0.04,0.03385049365303244
50,50,480.666368,0.0,0.0
48,50,480.917426,0.02,0.013793103448275862
48,50,481.185991,0.02,0.0103125
48,50,481.435048,0.02,0.011608057357459884
48,50,481.728124,0.02,0.02701005025125628
44,50,481.992203,0.06,0.06464104855525767
46,50,482.28527,0.04,0.06355258976803305
48,50,482.560334,0.02,0.020621729763004002
48,50,482.827463,0.02,0.031269942565411615
46,50,483.074519,0.04,0.03513996426444312
40,50,483.331578,0.1,0.09311224489795919
50,50,483.627223,0.0,0.0
44,50,483.961373,0.06,0.037454545454545456
48,50,484.402473,0.02,0.02548958657133976
42,50,484.64853,0.08,0.07046527309507755
46,50,484.887224,0.04,0.027786649632705204
50,50,485.140164,0.0,0.0
50,50,485.377723,0.0,0.0
46,50,485.62571,0.04,0.049175225645813885
46,50,485.854764,0.04,0.0392214685933353
48,50,486.110825,0.02,0.01455160744500846
48,50,486.346879,0.02,0.02077687443541102
46,50,486.595937,0.04,0.049932065217391304
42,50,486.827992,0.08,0.09442583003350594
46,50,487.082051,0.04,0.023611997447351627
48,50,487.314103,0.02,0.01451841359773371
44,50,487.56416,0.06,0.06343526350032531
48,50,487.800206,0.02,0.017892644135188866
50,50,488.055268,0.0,0.0
48,50,488.30083,0.02,0.028019925280199254
50,50,488.565892,0.0,0.0
48,50,488.812951,0.02,0.008222643896268185
46,50,489.062013,0.04,0.041499330655957165
46,50,489.553125,0.04,0.03347406513872135
46,50,489.855194,0.04,0.030848329048843187
46,50,490.13853,0.04,0.02527202527202527
46,50,490.390095,0.04,0.04339185160649221
50,50,490.626152,0.0,0.0
50,50,490.870205,0.0,0.0
46,50,491.126264,0.04,0.03397391901166781
50,50,491.388179,0.0,0.0
48,50,491.669242,0.02,0.010498687664041995
48,50,491.929302,0.02,0.01153984853948792
48,50,492.169357,0.02,0.007814942169427946
50,50,492.428417,0.0,0.0
50,50,492.668471,0.0,0.0
48,50,492.95932,0.02,0.028139183055975795
50,50,493.226736,0.0,0.0
44,50,493.495774,0.06,0.06761107533805538
46,50,493.758833,0.04,0.05740859525336754
48,50,494.018893,0.02,0.026398491514770583
50,50,494.330868,0.0,0.0
50,50,494.581926,0.0,0.0
46,50,494.842986,0.04,0.03951890034364261
44,50,495.37815,0.06,0.06221792392005158
50,50,495.638209,0.0,0.0
48,50,495.906271,0.02,0.023434884499497825
46,50,496.215343,0.04,0.048503611971104234
50,50,496.512411,0.0,0.0
46,50,496.77247,0.04,0.02414681262073406
44,50,497.089818,0.06,0.052895148669796554
48,50,497.371883,0.02,0.013944840409048653
50,50,497.661948,0.0,0.0
44,50,497.93555,0.06,0.04704344985298922
50,50,498.224624,0.0,0.0
48,50,498.46968,0.02,0.0250814332247557
50,50,498.72974,0.0,0.0
48,50,498.981797,0.02,0.018604651162790697
48,50,499.238855,0.02,0.019954940457032506
46,50,499.468909,0.04,0.030491599253266957
50,50,499.720966,0.0,0.0
48,50,499.951025,0.02,0.02012136697540722
50,50,500.219084,0.0,0.0
48,50,500.46414,0.02,0.011966364812419146
48,50,500.924063,0.02,0.029310344827586206
46,50,501.169119,0.04,0.02812113720642769
48,50,501.429179,0.02,0.020892151326933936
50,50,501.69224,0.0,0.0
48,50,501.952299,0.02,0.008441558441558441
38,50,502.194355,0.12,0.1242955541640576
46,50,502.466416,0.04,0.04519433564326605
48,50,502.698468,0.02,0.031081081081081083
50,50,502.975532,0.0,0.0
48,50,503.22559,0.02,0.026796973518284993
46,50,503.473646,0.04,0.04891661195009849
50,50,503.759218,0.0,0.0
46,50,504.035281,0.04,0.042531473290234774
46,50,504.283341,0.04,0.042624961668199936
50,50,504.576409,0.0,0.0
48,50,504.848471,0.02,0.0164257555847569
50,50,505.135537,0.0,0.0
44,50,505.383593,0.06,0.05268261150614092
50,50,505.658656,0.0,0.0
48,50,505.884708,0.02,0.01604978709466099
50,50,506.168772,0.0,0.0
48,50,506.564863,0.02,0.02316036352975667
46,50,506.810924,0.04,0.052752293577981654
50,50,507.05398,0.0,0.0
50,50,507.310162,0.0,0.0
50,50,507.546215,0.0,0.0
48,50,507.811275,0.02,0.02274851978809598
46,50,508.097682,0.04,0.028517110266159697
50,50,508.378748,0.0,0.0
48,50,508.642808,0.02,0.010048622366288493
44,50,508.916018,0.06,0.0785925682341335
44,50,509.181079,0.06,0.07050889025137952
48,50,509.456141,0.02,0.020621827411167512
50,50,509.689195,0.0,0.0
48,50,509.945253,0.02,0.01716321243523316
48,50,510.185432,0.02,0.026536781995297277
44,50,510.418008,0.06,0.04232469993682881
48,50,510.642059,0.02,0.011370814908401769
46,50,510.923128,0.04,0.04400371862410908
46,50,511.184192,0.04,0.044423138382869924
46,50,511.52627,0.04,0.022288755821689953
46,50,512.038392,0.04,0.04922042188933048
50,50,512.381471,0.0,0.0
50,50,512.65115,0.0,0.0
48,50,512.920212,0.02,0.028246852932146148
50,50,513.183626,0.0,0.0
48,50,513.506701,0.02,0.022719896137617657
46,50,513.771762,0.04,0.03485332558814987
48,50,514.058166,0.02,0.027538155275381553
46,50,514.307228,0.04,0.042797202797202796
48,50,514.604808,0.02,0.01227390180878553
48,50,514.867868,0.02,0.008395522388059701
50,50,515.176937,0.0,0.0
48,50,515.441005,0.02,0.02760023242300988
50,50,515.725069,0.0,0.0
44,50,516.009134,0.06,0.08315029808597427
48,50,516.294199,0.02,0.012424565140220093
42,50,516.586266,0.08,0.07469304229195088
46,50,516.897338,0.04,0.030068195908245506
46,50,517.204415,0.04,0.05930193154862758
48,50,517.46698,0.02,0.01732283464566929
48,50,517.698033,0.02,0.01693889897156685
48,50,518.125133,0.02,0.01031636863823934
50,50,518.357189,0.0,0.0
50,50,518.630251,0.0,0.0
48,50,518.873306,0.02,0.010862409479921
44,50,519.123367,0.06,0.06448126801152737
48,50,519.363422,0.02,0.02750309023485785
48,50,519.610478,0.02,0.026729559748427674
48,50,519.840533,0.02,0.008898435102792267
50,50,520.088592,0.0,0.0
46,50,520.308643,0.04,0.04673475704116373
50,50,520.553701,0.0,0.0
46,50,520.775752,0.04,0.04066312167657179
48,50,521.009308,0.02,0.025091799265605876
46,50,521.238362,0.04,0.02936378466557912
46,50,521.488419,0.04,0.01791782514674081
46,50,521.763483,0.04,0.03180212014134275
42,50,522.024544,0.08,0.09497921330348577
48,50,522.267601,0.02,0.014808099123602297
48,50,522.554666,0.02,0.01912568306010929
48,50,522.804726,0.02,0.019639407598197038
48,50,523.324846,0.02,0.01022938623682579
44,50,523.564902,0.06,0.06639765223771094
