#{"t_start": 1658275058.4206622, "env_id": "DeepRMSCA-v0"}
r,l,t,service_blocking_rate_since_reset,bit_rate_blocking_rate_since_reset
44,50,299.353929,0.06,0.07891491985203453
46,50,299.61626,0.04,0.034836702954898914
44,50,299.902326,0.06,0.07599870087690809
48,50,300.178389,0.02,0.03133333333333333
46,50,300.456452,0.04,0.04025974025974026
48,50,300.737572,0.02,0.012559402579769178
50,50,301.047649,0.0,0.0
48,50,301.31671,0.02,0.02516411378555799
50,50,301.591776,0.0,0.0
46,50,301.861839,0.04,0.02478231748158071
46,50,302.145904,0.04,0.043777360850531584
42,50,302.401148,0.08,0.09390096618357488
44,50,302.682213,0.06,0.07526132404181185
44,50,302.942271,0.06,0.05860805860805861
48,50,303.23834,0.02,0.02242577384712571
44,50,303.505409,0.06,0.03148088660456152
48,50,303.814991,0.02,0.024096385542168676
48,50,304.101058,0.02,0.010805804260574252
48,50,304.393479,0.02,0.0274247491638796
44,50,304.895705,0.06,0.049123904881101375
48,50,305.211292,0.02,0.017427122940430924
44,50,305.516359,0.06,0.08562585969738652
46,50,305.820377,0.04,0.03683360258481422
48,50,306.09544,0.02,0.029758011772400263
48,50,306.390507,0.02,0.012487343908201148
48,50,306.673572,0.02,0.03036506311838963
44,50,306.97264,0.06,0.07199471598414796
46,50,307.254704,0.04,0.05206583809203896
44,50,307.519769,0.06,0.07235142118863049
48,50,307.766826,0.02,0.0089632506722438
50,50,308.040889,0.0,0.0
44,50,308.277946,0.06,0.0740857503152585
48,50,308.552008,0.02,0.020110282192669478
50,50,308.816069,0.0,0.0
46,50,309.123749,0.04,0.04610041048310704
50,50,309.412918,0.0,0.0
48,50,309.740993,0.02,0.01764705882352941
48,50,310.008054,0.02,0.013324222753672703
48,50,310.302897,0.02,0.02090032154340836
46,50,310.594963,0.04,0.04178272980501393
44,50,311.132086,0.06,0.051297525648762825
48,50,311.418152,0.02,0.02172544080604534
48,50,311.776016,0.02,0.015540944411237299
48,50,312.049079,0.02,0.030947775628626693
48,50,312.351512,0.02,0.026348808030112924
48,50,312.638578,0.02,0.011734855692990803
50,50,312.970654,0.0,0.0
48,50,313.256719,0.02,0.025648672830301224
50,50,313.587795,0.0,0.0
50,50,313.873394,0.0,0.0
50,50,314.203976,0.0,0.0
48,50,314.497042,0.02,0.023875968992248062
44,50,314.818115,0.06,0.0695330870003359
48,50,315.105317,0.02,0.018724214535068232
48,50,315.409387,0.02,0.011834319526627219
44,50,315.68645,0.06,0.06323110970597534
50,50,316.008053,0.0,0.0
44,50,316.260116,0.06,0.047224777675559645
50,50,316.554182,0.0,0.0
48,50,316.847249,0.02,0.026886648334860985
46,50,317.378371,0.04,0.048156049984760745
46,50,317.666437,0.04,0.04094292803970223
48,50,317.984299,0.02,0.021596858638743454
46,50,318.26036,0.04,0.047237569060773484
40,50,318.586435,0.1,0.09258659760440272
42,50,318.847729,0.08,0.08786231884057971
46,50,319.118789,0.04,0.04282204282204282
46,50,319.367398,0.04,0.03992015968063872
46,50,319.63746,0.04,0.0361180904522613
46,50,319.893518,0.04,0.02874535001690903
44,50,320.166581,0.06,0.051400329489291595
48,50,320.415638,0.02,0.015635179153094463
46,50,320.6877,0.04,0.03769329896907216
44,50,320.939759,0.06,0.0671570195075152
46,50,321.210824,0.04,0.041812958825406955
48,50,321.454882,0.02,0.018710324089542266
40,50,321.729944,0.1,0.08882866606443843
50,50,321.981002,0.0,0.0
48,50,322.266413,0.02,0.032435939020434644
48,50,322.52247,0.02,0.030774214447683836
50,50,322.808536,0.0,0.0
48,50,323.259639,0.02,0.022497554613628953
48,50,323.53121,0.02,0.02124072825354012
48,50,323.780262,0.02,0.029084158415841586
46,50,324.073329,0.04,0.02099178582293885
46,50,324.333391,0.04,0.05047425474254742
44,50,324.619455,0.06,0.05981835264641403
46,50,324.892518,0.04,0.056383668178872325
48,50,325.196424,0.02,0.019940179461615155
48,50,325.457484,0.02,0.028084852106363908
46,50,325.716543,0.04,0.046787089132366004
46,50,325.966762,0.04,0.021446746637586334
50,50,326.235823,0.0,0.0
48,50,326.482388,0.02,0.027218934911242602
46,50,326.760452,0.04,0.056365403304178816
50,50,327.040522,0.0,0.0
44,50,327.346591,0.06,0.07418596844578718
40,50,327.611654,0.1,0.11147638971906754
46,50,327.906724,0.04,0.02149046793760832
44,50,328.174785,0.06,0.05283259070655633
46,50,328.457851,0.04,0.045772187281621246
46,50,328.941967,0.04,0.026470588235294117
44,50,329.222035,0.06,0.045216251638269984
46,50,329.490101,0.04,0.03636919315403423
42,50,329.756161,0.08,0.05859247135842881
46,50,330.007691,0.04,0.030924479166666668
46,50,330.267751,0.04,0.0496144820650352
50,50,330.525808,0.0,0.0
50,50,330.797878,0.0,0.0
44,50,331.042934,0.06,0.07462686567164178
50,50,331.333,0.0,0.0
42,50,331.582058,0.08,0.0910413030831879
48,50,331.861121,0.02,0.01855287569573284
46,50,332.101177,0.04,0.036805988771054274
44,50,332.362236,0.06,0.03820771101076763
48,50,332.609684,0.02,0.014909847434119279
40,50,332.871555,0.1,0.08601823708206686
44,50,333.117612,0.06,0.03683304647160069
50,50,333.389674,0.0,0.0
44,50,333.637734,0.06,0.048010522854324236
50,50,333.920798,0.0,0.0
46,50,334.181858,0.04,0.04383735705209657
48,50,334.648469,0.02,0.019753086419753086
48,50,334.894525,0.02,0.024274905422446407
42,50,335.165586,0.08,0.10787557908669755
48,50,335.411644,0.02,0.02787769784172662
46,50,335.678704,0.04,0.04499540863177227
42,50,335.925762,0.08,0.11103448275862068
48,50,336.184395,0.02,0.018012222579607592
48,50,336.42845,0.02,0.01885014137606032
48,50,336.688509,0.02,0.018061408789885613
50,50,336.951571,0.0,0.0
46,50,337.208628,0.04,0.04661558109833972
48,50,337.457685,0.02,0.022769806612601372
46,50,337.714744,0.04,0.03995120463555962
48,50,337.9568,0.02,0.02313624678663239
48,50,338.223422,0.02,0.015444015444015444
48,50,338.470477,0.02,0.02332535885167464
44,50,338.729848,0.06,0.08136566687938736
44,50,338.973904,0.06,0.05667098445595855
44,50,339.228963,0.06,0.0457290767903365
48,50,339.48102,0.02,0.01633678919258561
44,50,339.947133,0.06,0.04748247291268324
42,50,340.199189,0.08,0.10087012568482114
50,50,340.467251,0.0,0.0
46,50,340.714308,0.04,0.057692307692307696
42,50,340.976367,0.08,0.0758974358974359
46,50,341.23543,0.04,0.02063983488132095
46,50,341.502491,0.04,0.05141065830721003
46,50,341.747052,0.04,0.06399169837426497
48,50,342.018114,0.02,0.02199223803363519
48,50,342.261169,0.02,0.03164556962025317
46,50,342.51923,0.04,0.03144436765722184
48,50,342.769287,0.02,0.028535591094386956
38,50,343.034349,0.12,0.14267515923566879
38,50,343.281405,0.12,0.14527333131984294
50,50,343.542465,0.0,0.0
46,50,343.793522,0.04,0.054698865289496655
50,50,344.080588,0.0,0.0
44,50,344.317641,0.06,0.050921273031825795
48,50,344.583702,0.02,0.017977528089887642
40,50,344.830759,0.1,0.10678674815053071
46,50,345.108823,0.04,0.05503399158303658
48,50,345.572436,0.02,0.017814319972593355
46,50,345.850502,0.04,0.05360078921407432
40,50,346.088553,0.1,0.11657940663176265
48,50,346.354935,0.02,0.024683122081387593
48,50,346.615995,0.02,0.014856388246946187
48,50,346.889058,0.02,0.02625
50,50,347.148117,0.0,0.0
48,50,347.436183,0.02,0.02902902902902903
46,50,347.692242,0.04,0.06550068587105624
44,50,347.954302,0.06,0.0709375
48,50,348.208867,0.02,0.009863945578231292
46,50,348.491932,0.04,0.03452811575139757
48,50,348.756992,0.02,0.016170950043315046
50,50,349.043159,0.0,0.0
46,50,349.31422,0.04,0.04250629722921914
44,50,349.596284,0.06,0.05767412543334384
48,50,349.858344,0.02,0.027472527472527472
50,50,350.132412,0.0,0.0
46,50,350.392471,0.04,0.03607459492509936
46,50,350.682617,0.04,0.05456255879586077
46,50,351.153725,0.04,0.054874310239117104
42,50,351.416785,0.08,0.07611798287345385
44,50,351.666843,0.06,0.04665185655347509
50,50,351.955908,0.0,0.0
44,50,352.212968,0.06,0.09045383411580595
50,50,352.485029,0.0,0.0
50,50,352.747088,0.0,0.0
42,50,353.031155,0.08,0.08526664658029527
50,50,353.285212,0.0,0.0
48,50,353.551282,0.02,0.01811367895065584
48,50,353.814343,0.02,0.015989340439706862
48,50,354.101408,0.02,0.031191515907673113
46,50,354.347479,0.04,0.03520905375668029
46,50,354.622542,0.04,0.05167370815729607
48,50,354.889603,0.02,0.019381056580181306
48,50,355.17928,0.02,0.017555059048834983
46,50,355.445747,0.04,0.03248099516240498
46,50,355.714807,0.04,0.04896817068905212
44,50,355.976867,0.06,0.07047084502650452
40,50,356.25193,0.1,0.11352734250079949
50,50,356.521518,0.0,0.0
48,50,356.995132,0.02,0.008747266479225243
48,50,357.24719,0.02,0.012966476913345983
44,50,357.55226,0.06,0.08035714285714286
48,50,357.818325,0.02,0.012876990850559133
50,50,358.139397,0.0,0.0
50,50,358.433464,0.0,0.0
46,50,358.758726,0.04,0.031446540880503145
50,50,359.051306,0.0,0.0
50,50,359.362377,0.0,0.0
46,50,359.640441,0.04,0.037958929682638455
46,50,359.967516,0.04,0.04366243075920495
50,50,360.232576,0.0,0.0
44,50,360.523643,0.06,0.06401969836872884
48,50,360.81771,0.02,0.021981627296587928
50,50,361.10778,0.0,0.0
46,50,361.37184,0.04,0.03693444136657433
50,50,361.677003,0.0,0.0
48,50,361.942571,0.02,0.011071214841412328
48,50,362.230637,0.02,0.020441271901362752
44,50,362.480694,0.06,0.04777070063694268
50,50,362.981704,0.0,0.0
48,50,363.251767,0.02,0.020571077678845563
50,50,363.528836,0.0,0.0
50,50,363.792896,0.0,0.0
42,50,364.087962,0.08,0.08061480552070263
46,50,364.374034,0.04,0.02346805736636245
46,50,364.694108,0.04,0.029906542056074768
46,50,364.980173,0.04,0.05521669341894061
48,50,365.278247,0.02,0.020232073787563226
50,50,365.564314,0.0,0.0
44,50,365.879385,0.06,0.05157766990291262
44,50,366.121446,0.06,0.07737899242673692
50,50,366.43903,0.0,0.0
48,50,366.687086,0.02,0.024560339599757428
48,50,366.959149,0.02,0.008704735376044569
46,50,367.210812,0.04,0.035546613011401745
50,50,367.473872,0.0,0.0
50,50,367.745935,0.0,0.0
48,50,368.010996,0.02,0.024313230186296178
46,50,368.262053,0.04,0.05687058100215186
50,50,368.538338,0.0,0.0
50,50,369.064454,0.0,0.0
48,50,369.383568,0.02,0.02273522210563134
44,50,369.660632,0.06,0.04649014778325123
50,50,369.996708,0.0,0.0
46,50,370.271518,0.04,0.02656042496679947
48,50,370.597594,0.02,0.028019925280199254
46,50,370.878905,0.04,0.027586206896551724
48,50,371.177974,0.02,0.03429355281207133
46,50,371.456038,0.04,0.04494018752020692
50,50,371.77411,0.0,0.0
44,50,372.03517,0.06,0.045262129599479
48,50,372.310233,0.02,0.010456273764258554
50,50,372.609302,0.0,0.0
48,50,372.929882,0.02,0.028334485141672427
50,50,373.207946,0.0,0.0
48,50,373.521176,0.02,0.021538461538461538
50,50,373.812243,0.0,0.0
50,50,374.174325,0.0,0.0
48,50,374.46296,0.02,0.024149984111852558
48,50,374.77303,0.02,0.009751176866173503
48,50,375.261649,0.02,0.024070021881838075
46,50,375.559716,0.04,0.04294681202510737
50,50,375.842375,0.0,0.0
46,50,376.142024,0.04,0.03162790697674418
46,50,376.411085,0.04,0.04654895666131621
48,50,376.723157,0.02,0.014586160108548168
46,50,376.986219,0.04,0.04177897574123989
48,50,377.258282,0.02,0.018004272200183094
46,50,377.509845,0.04,0.054858934169279
50,50,377.795912,0.0,0.0
48,50,378.039969,0.02,0.03031259867382381
44,50,378.296028,0.06,0.07611364433532095
48,50,378.551086,0.02,0.01674326986211425
48,50,378.83315,0.02,0.0114305507447177
48,50,379.086208,0.02,0.0080370942812983
46,50,379.348268,0.04,0.042492917847025496
50,50,379.601326,0.0,0.0
48,50,379.869923,0.02,0.009309791332263243
48,50,380.122982,0.02,0.023414634146341463
50,50,380.398045,0.0,0.0
50,50,380.655103,0.0,0.0
50,50,381.168464,0.0,0.0
42,50,381.437525,0.08,0.07170418006430868
48,50,381.746597,0.02,0.0184645286686103
48,50,382.017403,0.02,0.0083929126515387
48,50,382.335478,0.02,0.01820504631108272
48,50,382.602542,0.02,0.015130190007037298
46,50,382.876605,0.04,0.05489417989417989
48,50,383.11666,0.02,0.02217741935483871
50,50,383.392727,0.0,0.0
48,50,383.645784,0.02,0.016884906960716747
50,50,383.919847,0.0,0.0
44,50,384.177906,0.06,0.04491498235482836
44,50,384.438966,0.06,0.06879141685074155
48,50,384.702027,0.02,0.028481012658227847
46,50,384.966091,0.04,0.04185893210283454
48,50,385.205146,0.02,0.012495889510029596
48,50,385.48421,0.02,0.023961176827418867
50,50,385.744979,0.0,0.0
48,50,386.045048,0.02,0.011136586963642319
48,50,386.313111,0.02,0.02686014201914171
48,50,386.821228,0.02,0.02837542874961023
50,50,387.097294,0.0,0.0
46,50,387.407366,0.04,0.04520734194425561
50,50,387.719732,0.0,0.0
48,50,388.048806,0.02,0.018754186202277295
48,50,388.357876,0.02,0.020517676767676768
50,50,388.666947,0.0,0.0
50,50,388.93852,0.0,0.0
50,50,389.213581,0.0,0.0
50,50,389.460637,0.0,0.0
48,50,389.742702,0.02,0.028461784457946913
48,50,389.996738,0.02,0.02604010775217001
44,50,390.296807,0.06,0.0478815018945918
50,50,390.580872,0.0,0.0
50,50,390.869939,0.0,0.0
44,50,391.142005,0.06,0.04133545310015898
48,50,391.436074,0.02,0.02091503267973856
50,50,391.72514,0.0,0.0
50,50,392.070219,0.0,0.0
46,50,392.321278,0.04,0.040025412960609914
50,50,392.597342,0.0,0.0
50,50,393.095454,0.0,0.0
48,50,393.367517,0.02,0.025205158264947247
46,50,393.613572,0.04,0.02923784494086728
48,50,393.909641,0.02,0.011864406779661017
48,50,394.188707,0.02,0.029699842022116903
48,50,394.50678,0.02,0.026748308088946182
44,50,394.797848,0.06,0.0652713728272437
46,50,395.108918,0.04,0.06174089068825911
40,50,395.394302,0.1,0.1128790153107175
48,50,395.743382,0.02,0.023319200484554815
46,50,396.089545,0.04,0.03246533648968549
44,50,396.424126,0.06,0.052917232021709636
50,50,396.730196,0.0,0.0
50,50,397.005259,0.0,0.0
46,50,397.262557,0.04,0.05125
50,50,397.552586,0.0,0.0
50,50,397.82665,0.0,0.0
44,50,398.118336,0.06,0.058107167710508
48,50,398.380411,0.02,0.00935483870967742
48,50,398.654474,0.02,0.009904371584699454
46,50,399.108578,0.04,0.036521200866604764
46,50,399.398644,0.04,0.041281577325939615
48,50,399.661704,0.02,0.011131725417439703
48,50,399.938767,0.02,0.02753572673405368
48,50,400.192832,0.02,0.01126573889993373
48,50,400.464897,0.02,0.012692967409948542
46,50,400.725957,0.04,0.05520702634880803
50,50,401.022025,0.0,0.0
46,50,401.282085,0.04,0.038560411311053984
48,50,401.575151,0.02,0.029889538661468484
50,50,401.846745,0.0,0.0
48,50,402.13581,0.02,0.022530864197530864
48,50,402.403871,0.02,0.008637873754152824
48,50,402.695939,0.02,0.011367127496159755
50,50,402.961999,0.0,0.0
46,50,403.24195,0.04,0.04874791318864775
48,50,403.51001,0.02,0.01706700379266751
46,50,403.81508,0.04,0.044930176077717064
46,50,404.088739,0.04,0.046582899172540604
50,50,404.369806,0.0,0.0
48,50,404.644869,0.02,0.01721228484643942
46,50,405.137982,0.04,0.020147750167897917
46,50,405.410046,0.04,0.023918741808650064
50,50,405.69111,0.0,0.0
44,50,405.954941,0.06,0.06554878048780488
48,50,406.236004,0.02,0.025633106856084
50,50,406.502065,0.0,0.0
46,50,406.798132,0.04,0.04389788293897883
48,50,407.04719,0.02,0.01718420259270425
48,50,407.321253,0.02,0.024665981500513873
48,50,407.585313,0.02,0.01564945226917058
42,50,407.866378,0.08,0.055879328076791225
50,50,408.128437,0.0,0.0
48,50,408.415503,0.02,0.024373956594323874
50,50,408.692567,0.0,0.0
50,50,408.984634,0.0,0.0
50,50,409.246693,0.0,0.0
48,50,409.523759,0.02,0.009244501115715651
46,50,409.771817,0.04,0.04759036144578313
50,50,410.059888,0.0,0.0
50,50,410.316947,0.0,0.0
50,50,410.782057,0.0,0.0
46,50,411.028113,0.04,0.05525040387722133
48,50,411.301179,0.02,0.022485946283572766
46,50,411.557237,0.04,0.03323836657169991
50,50,411.846813,0.0,0.0
48,50,412.108873,0.02,0.008940852819807428
48,50,412.39694,0.02,0.013875123885034688
44,50,412.652006,0.06,0.09072375127421
48,50,412.977079,0.02,0.010126582278481013
48,50,413.238138,0.02,0.025808457711442787
48,50,413.525762,0.02,0.010165184243964422
50,50,413.784823,0.0,0.0
50,50,414.064397,0.0,0.0
50,50,414.330458,0.0,0.0
46,50,414.600519,0.04,0.04176570458404075
46,50,414.890587,0.04,0.04532753803166718
50,50,415.229663,0.0,0.0
50,50,415.550738,0.0,0.0
44,50,415.91282,0.06,0.03848684210526316
48,50,416.230893,0.02,0.025486250838363516
48,50,416.557967,0.02,0.01738050900062073
50,50,417.080828,0.0,0.0
50,50,417.377044,0.0,0.0
48,50,417.648107,0.02,0.01635734507706826
50,50,417.963179,0.0,0.0
48,50,418.227246,0.02,0.01939719486720382
48,50,418.505174,0.02,0.019815994338287332
50,50,418.769235,0.0,0.0
48,50,419.050067,0.02,0.015030380556443877
46,50,419.305131,0.04,0.03821656050955414
46,50,419.599199,0.04,0.05416940249507551
48,50,419.87026,0.02,0.026577009285943004
48,50,420.151325,0.02,0.026759167492566897
50,50,420.423387,0.0,0.0
50,50,420.761466,0.0,0.0
46,50,421.078528,0.04,0.05923460898502496
50,50,421.426607,0.0,0.0
50,50,421.73868,0.0,0.0
50,50,422.087818,0.0,0.0
50,50,422.405359,0.0,0.0
48,50,422.757441,0.02,0.0247809005741916
50,50,423.341555,0.0,0.0
48,50,423.660628,0.02,0.00862895493767977
46,50,423.9767,0.04,0.039113027409916845
46,50,424.287771,0.04,0.034669882423876995
48,50,424.554832,0.02,0.017727128838239948
48,50,424.8519,0.02,0.018095238095238095
50,50,425.127963,0.0,0.0
46,50,425.434033,0.04,0.04819683181664981
46,50,425.725099,0.04,0.05858522904331567
46,50,426.091278,0.04,0.04774241302738712
50,50,426.395348,0.0,0.0
48,50,426.778759,0.02,0.0163727959697733
48,50,427.146845,0.02,0.022372681778039447
50,50,427.50607,0.0,0.0
48,50,427.830148,0.02,0.013468013468013467
48,50,428.190231,0.02,0.02735562310030395
48,50,428.45946,0.02,0.021873074553296366
46,50,428.752572,0.04,0.052115059221658204
50,50,429.043641,0.0,0.0
50,50,429.360712,0.0,0.0
46,50,429.647777,0.04,0.02100840336134454
50,50,430.233912,0.0,0.0
46,50,430.518488,0.04,0.052719386052719384
48,50,430.834558,0.02,0.028007638446849142
46,50,431.144629,0.04,0.03360522022838499
48,50,431.461378,0.02,0.02077687443541102
48,50,431.728439,0.02,0.02863822326125073
50,50,432.015505,0.0,0.0
50,50,432.284566,0.0,0.0
46,50,432.582732,0.04,0.03141859727070771
48,50,432.871912,0.02,0.02124877410918601
48,50,433.183986,0.02,0.026102088167053363
44,50,433.465049,0.06,0.06433273488928785
50,50,433.75912,0.0,0.0
50,50,434.021181,0.0,0.0
50,50,434.320777,0.0,0.0
46,50,434.570838,0.04,0.051489637305699484
48,50,434.864076,0.02,0.015933715742511154
38,50,435.135139,0.12,0.1263221517074645
48,50,435.454212,0.02,0.025237627007538514
50,50,435.741278,0.0,0.0
50,50,436.296403,0.0,0.0
50,50,436.565466,0.0,0.0
48,50,436.838528,0.02,0.013565891472868217
50,50,437.090585,0.0,0.0
48,50,437.353646,0.02,0.020190023752969122
48,50,437.615938,0.02,0.0208130081300813
48,50,437.912005,0.02,0.009427374301675978
50,50,438.179066,0.0,0.0
48,50,438.489139,0.02,0.028632348461772768
46,50,438.788206,0.04,0.036251920122887867
48,50,439.11528,0.02,0.024633613969441845
48,50,439.406348,0.02,0.02540192926045016
46,50,439.735424,0.04,0.042866941015089165
48,50,440.035495,0.02,0.01406799531066823
50,50,440.373573,0.0,0.0
44,50,440.637633,0.06,0.07087719298245614
46,50,440.909487,0.04,0.026053393374075265
50,50,441.165545,0.0,0.0
50,50,441.464614,0.0,0.0
46,50,441.726674,0.04,0.02180579216354344
46,50,442.191781,0.04,0.03693091372174467
46,50,442.446373,0.04,0.046674801708358755
48,50,442.723348,0.02,0.027202472952086554
50,50,442.983413,0.0,0.0
46,50,443.280479,0.04,0.034830430797433545
46,50,443.588551,0.04,0.04248267550467008
50,50,443.922626,0.0,0.0
46,50,444.213693,0.04,0.025724519700423314
50,50,444.541769,0.0,0.0
48,50,444.847839,0.02,0.010552451893234015
48,50,445.178914,0.02,0.01186161449752883
48,50,445.480983,0.02,0.02360578341693715
48,50,445.81906,0.02,0.019805092738132662
46,50,446.142134,0.04,0.04915730337078652
50,50,446.471275,0.0,0.0
50,50,446.807858,0.0,0.0
50,50,447.139933,0.0,0.0
50,50,447.430175,0.0,0.0
50,50,447.698236,0.0,0.0
48,50,447.959296,0.02,0.010557571758495546
50,50,448.214359,0.0,0.0
50,50,448.761483,0.0,0.0
48,50,449.096119,0.02,0.008962426749396759
50,50,449.395187,0.0,0.0
48,50,449.71226,0.02,0.012433944668946224
50,50,449.967318,0.0,0.0
48,50,450.296395,0.02,0.03194993412384717
46,50,450.593461,0.04,0.054037457783236105
46,50,450.863523,0.04,0.04450261780104712
50,50,451.127586,0.0,0.0
50,50,451.399649,0.0,0.0
46,50,451.645705,0.04,0.033354114713216955
48,50,451.907975,0.02,0.023634621526668797
48,50,452.171034,0.02,0.026324786324786326
50,50,452.43756,0.0,0.0
48,50,452.69962,0.02,0.013071895424836602
48,50,452.975683,0.02,0.029906542056074768
42,50,453.222743,0.08,0.09954604409857327
50,50,453.506809,0.0,0.0
48,50,453.741862,0.02,0.01856594110115237
50,50,454.021929,0.0,0.0
48,50,454.460028,0.02,0.027795325331648767
42,50,454.719088,0.08,0.06873401534526855
48,50,454.962918,0.02,0.016069221260815822
48,50,455.229979,0.02,0.02784503631961259
50,50,455.473837,0.0,0.0
48,50,455.737897,0.02,0.03384508025122122
50,50,455.993959,0.0,0.0
46,50,456.269023,0.04,0.050119331742243436
46,50,456.524081,0.04,0.049773755656108594
50,50,456.794142,0.0,0.0
46,50,457.045851,0.04,0.03911342894393742
50,50,457.345919,0.0,0.0
50,50,457.654448,0.0,0.0
46,50,457.93352,0.04,0.042927733168622605
50,50,458.237142,0.0,0.0
48,50,458.554217,0.02,0.03038847117794486
48,50,458.846285,0.02,0.023228111971411555
50,50,459.183361,0.0,0.0
50,50,459.438419,0.0,0.0
50,50,459.709484,0.0,0.0
48,50,459.976545,0.02,0.02541575149042987
48,50,460.526671,0.02,0.015398550724637682
48,50,460.768726,0.02,0.02559774964838256
50,50,461.099803,0.0,0.0
50,50,461.43788,0.0,0.0
48,50,461.78396,0.02,0.024413748795374238
44,50,462.108615,0.06,0.0726218888510058
48,50,462.441195,0.02,0.017747858017135864
48,50,462.758268,0.02,0.011712567268122824
50,50,463.089405,0.0,0.0
48,50,463.349465,0.02,0.030293052354297002
48,50,463.63353,0.02,0.028002489110143122
50,50,463.89359,0.0,0.0
50,50,464.192241,0.0,0.0
46,50,464.455301,0.04,0.041805513480763404
48,50,464.732364,0.02,0.009475866153390583
48,50,465.015429,0.02,0.02559358618563059
48,50,465.301496,0.02,0.021227955584585238
48,50,465.584628,0.02,0.012654223347042075
50,50,465.915704,0.0,0.0
50,50,466.21159,0.0,0.0
46,50,466.770718,0.04,0.03180785459266472
48,50,467.074416,0.02,0.02513227513227513
48,50,467.371485,0.02,0.009584664536741214
46,50,467.679558,0.04,0.0561941251596424
46,50,468.021585,0.04,0.0330090340514246
48,50,468.312773,0.02,0.024422012373819604
50,50,468.648851,0.0,0.0
48,50,468.971925,0.02,0.0185805665549802
50,50,469.321722,0.0,0.0
50,50,469.633795,0.0,0.0
50,50,469.97187,0.0,0.0
46,50,470.279151,0.04,0.058330422633601116
48,50,470.616925,0.02,0.023780854906682723
46,50,470.922504,0.04,0.046758104738154616
48,50,471.281586,0.02,0.01861198738170347
50,50,471.597658,0.0,0.0
48,50,471.956275,0.02,0.014586709886547812
48,50,472.263345,0.02,0.024628986422481843
50,50,472.563413,0.0,0.0
50,50,472.827473,0.0,0.0
48,50,473.101539,0.02,0.014070994563479372
48,50,473.577649,0.02,0.02318259874069834
48,50,473.954735,0.02,0.015581177937052042
44,50,474.27981,0.06,0.06224627875507442
50,50,474.700531,0.0,0.0
50,50,475.011601,0.0,0.0
46,50,475.310176,0.04,0.056048131728942366
46,50,475.58424,0.04,0.04050550874918989
48,50,475.89831,0.02,0.029192124915139173
48,50,476.191377,0.02,0.02332814930015552
50,50,476.512451,0.0,0.0
50,50,476.827523,0.0,0.0
48,50,477.183605,0.02,0.029585798816568046
46,50,477.482589,0.04,0.044799498746867165
50,50,477.836703,0.0,0.0
48,50,478.085736,0.02,0.01743119266055046
50,50,478.355799,0.0,0.0
46,50,478.61082,0.04,0.03152138951431328
48,50,478.952404,0.02,0.014354066985645933
50,50,479.259474,0.0,0.0
50,50,479.564543,0.0,0.0
48,50,480.069659,0.02,0.016833926837164132
48,50,480.368728,0.02,0.031146454605699137
48,50,480.660795,0.02,0.02071500167056465
48,50,480.959863,0.02,0.030471821756225426
50,50,481.227573,0.0,0.0
50,50,481.576658,0.0,0.0
50,50,481.879727,0.0,0.0
46,50,482.221807,0.04,0.03866432337434095
50,50,482.537878,0.0,0.0
48,50,482.835946,0.02,0.02524916943521595
50,50,483.125013,0.0,0.0
50,50,483.417265,0.0,0.0
50,50,483.678718,0.0,0.0
48,50,483.994199,0.02,0.025094534204193882
48,50,484.279264,0.02,0.029308697037273016
46,50,484.572331,0.04,0.023533311236327476
50,50,484.869401,0.0,0.0
50,50,485.174471,0.0,0.0
48,50,485.446531,0.02,0.029106724657075946
50,50,485.76199,0.0,0.0
50,50,486.018556,0.0,0.0
40,50,486.506668,0.1,0.09491315136476426
46,50,486.785354,0.04,0.03561387066541706
50,50,487.114431,0.0,0.0
50,50,487.438505,0.0,0.0
50,50,487.771589,0.0,0.0
50,50,488.096663,0.0,0.0
50,50,488.424737,0.0,0.0
50,50,488.731992,0.0,0.0
50,50,489.063067,0.0,0.0
46,50,489.398144,0.04,0.03237156931738212
48,50,489.761752,0.02,0.012483130904183536
48,50,490.117344,0.02,0.011356045424181697
46,50,490.49143,0.04,0.06406954282034771
48,50,490.780497,0.02,0.009888357256778309
50,50,491.127577,0.0,0.0
48,50,491.443648,0.02,0.016346153846153847
50,50,491.76778,0.0,0.0
48,50,492.023842,0.02,0.025274056029232644
50,50,492.31891,0.0,0.0
50,50,492.582971,0.0,0.0
50,50,493.202621,0.0,0.0
50,50,493.519694,0.0,0.0
50,50,493.893781,0.0,0.0
50,50,494.160841,0.0,0.0
48,50,494.663527,0.02,0.01889920424403183
50,50,494.973598,0.0,0.0
48,50,495.302674,0.02,0.024733876017532873
48,50,495.620746,0.02,0.028208744710860368
50,50,495.997833,0.0,0.0
50,50,496.327909,0.0,0.0
50,50,496.675992,0.0,0.0
48,50,496.998065,0.02,0.011608057357459884
50,50,497.289131,0.0,0.0
50,50,497.5762,0.0,0.0
50,50,497.948289,0.0,0.0
48,50,498.287539,0.02,0.027393044013542627
50,50,498.65701,0.0,0.0
48,50,498.989084,0.02,0.02858844550327576
44,50,499.285152,0.06,0.055165816326530615
50,50,499.564216,0.0,0.0
50,50,499.874287,0.0,0.0
44,50,500.328393,0.06,0.083929126515387
44,50,500.603454,0.06,0.06473364801078894
50,50,500.879518,0.0,0.0
48,50,501.14561,0.02,0.02338190443917316
50,50,501.406671,0.0,0.0
48,50,501.673909,0.02,0.024587612822906942
50,50,501.932969,0.0,0.0
